No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
1	Kirchner	Mark	GER	14	2	14.6	11.1	3	1	0	4	5	7	9	13	14	0	0	0	0
2	Zingerle	Andreas	ITA	13		22.5	8.1	2	0	1	3	3	6	7	9	10	3	0	0	0
3	Bailly-Salins	Patrice	FRA	12	4	17.3	13.7	1	2	0	3	4	6	10	10	10	2	0	0	0
4	Tyldum	Jon Age	NOR	11	9	14.7	11.4	1	2	0	3	4	5	8	9	10	1	0	0	0
5	Fischer	Sven	GER	12	6	21.3	11.3	1	1	1	3	4	5	7	8	10	2	0	0	0
6	Johansson	Ulf	SWE	12		33.3	10.0	1	1	0	2	2	5	6	7	7	4	0	1	0
7	Gredler	Ludwig	AUT	13	7	18.0	12.5	1	0	1	2	5	7	9	11	11	2	0	0	0
8	Passler	Johann	ITA	13	5	13.8	11.2	1	0	1	2	2	5	10	12	13	0	0	0	0
9	Luck	Frank	GER	11		17.1	10.1	1	0	0	1	4	5	6	9	10	1	0	0	0
10	Carrara	Pieralberto	ITA	13	3	13.8	12.6	1	0	0	1	3	6	11	12	12	1	0	0	0
11	Pallhuber	Wilfried	ITA	10		24.6	9.0	1	0	0	1	2	3	5	6	8	2	0	0	0
12	Loefgren	Mikael	SWE	12	1	8.5	15.7	0	2	0	2	5	7	11	12	12	0	0	0	0
13	Gross	Ricco	GER	13	10	19.8	9.3	0	1	1	2	2	5	7	10	12	1	0	0	0
14	Tarasov	Sergei Sen.	RUS	5		14.4	2.4	0	1	1	2	2	2	3	5	5	0	0	0	0
15	Medvedtsev	Valeriy	RUS	13		25.5	8.7	0	1	0	1	1	2	9	9	11	2	0	0	0
16	Popov	Alexandr	BLR	9		17.1	7.0	0	1	0	1	1	2	6	9	9	0	0	0	0
17	Kuoppa	Fredrik	SWE	7		34.0	6.6	0	1	0	1	1	1	3	3	4	3	0	0	0
18	Steinigen	Jens	GER	12	8	22.5	11.0	0	0	2	2	3	5	7	8	11	1	0	0	0
19	Tchepikov	Sergei	RUS	12		14.8	10.5	0	0	1	1	4	7	10	10	11	1	0	0	0
20	Mutschlechner	Elmar	ITA	13		24.8	8.6	0	0	1	1	1	3	8	8	9	4	0	0	0
21	Eder	Alfred	AUT	11		35.5	4.6	0	0	1	1	1	2	3	5	5	6	0	0	0
22	Ryzhenkov	Oleg	BLR	8		21.9	5.4	0	0	1	1	1	1	3	7	8	0	0	0	0
23	Niemi	Jaakko	FIN	7		39.9	7.4	0	0	1	1	1	1	3	4	4	3	0	0	0
24	Marguet	Gilles	FRA	7		49.4	3.4	0	0	1	1	1	1	1	2	2	5	0	0	0
25	Kvalfoss	Eirik	NOR	12		30.8	3.8	0	0	0	0	2	4	5	6	8	4	0	0	0
26	Kobelev	Alexei	RUS	12		29.4	7.3	0	0	0	0	1	4	6	8	8	4	0	0	0
27	Glimsdal	Sylfest	NOR	12		34.1	6.3	0	0	0	0	1	3	5	6	6	6	0	0	0
28	Kirienko	Valeri	RUS	10		32.9	6.2	0	0	0	0	1	3	5	5	6	4	0	0	0
29	Laurent	Lionel	FRA	12		32.8	4.2	0	0	0	0	1	1	4	6	7	5	0	0	0
30	Chabloz	Jean Marc	SUI	12		48.7	1.8	0	0	0	0	1	1	2	2	4	8	0	0	0
31	Mohylenko	Vitaliy	UKR	8		50.1	2.6	0	0	0	0	1	1	1	1	2	6	0	0	0
32	Perner	Wolfgang	AUT	13		33.8	4.3	0	0	0	0	0	2	5	7	9	4	0	0	0
33	Holubec	Jiri	CZE	9		27.0	5.6	0	0	0	0	0	2	5	5	5	4	0	0	0
34	Blond	Xavier	FRA	9		35.7	4.9	0	0	0	0	0	2	3	3	5	4	0	0	0
35	Chochriakov	Igor	BLR	7		23.9	5.6	0	0	0	0	0	2	2	6	6	1	0	0	0
36	Maigourov	Viktor	BLR	8		29.5	4.4	0	0	0	0	0	2	2	5	6	2	0	0	0
37	Loeberg	Frode	NOR	8		34.9	4.9	0	0	0	0	0	2	2	3	6	2	0	0	0
