No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
1	Fourcade	Martin	FRA	24	1	4.2	38.9	7	5	3	15	17	23	24	24	24	0	0	0	0
2	Svendsen	Emil Hegle	NOR	22	2	8.9	29.2	5	1	0	6	8	15	20	20	21	0	0	1	0
3	Boe	Johannes Thingnes	NOR	22	3	14.3	28.9	5	0	0	5	6	11	16	20	21	1	0	0	0
4	Ferry	Bjoern	SWE	23	8	17.4	24.0	2	2	2	6	6	8	13	19	23	0	0	0	0
5	Schempp	Simon	GER	22	10	14.0	24.0	2	0	0	2	3	9	16	22	22	0	0	0	0
6	Bjoerndalen	Ole Einar	NOR	21	6	12.7	25.5	1	2	2	5	10	12	16	18	21	0	0	0	0
7	Fak	Jakov	SLO	21	12	16.2	22.6	1	1	1	3	5	8	14	18	20	1	0	0	0
8	Shipulin	Anton	RUS	22	9	13.9	23.9	1	1	1	3	4	6	18	20	22	0	0	0	0
9	Eder	Simon	AUT	26	5	14.0	22.8	1	1	0	2	5	9	20	24	25	0	0	1	0
10	Hofer	Lukas	ITA	25	15	21.0	18.9	1	0	0	1	1	7	16	19	21	3	0	1	0
11	Berger	Lars	NOR	10	26	15.7	27.6	1	0	0	1	1	2	8	10	10	0	0	0	0
12	Moravec	Ondrej	CZE	26	14	19.2	18.3	0	2	2	4	5	8	15	21	23	3	0	0	0
13	Landertinger	Dominik	AUT	26	4	13.0	24.1	0	2	0	2	7	16	18	24	26	0	0	0	0
14	Volkov	Alexey	RUS	17	21	21.1	22.2	0	2	0	2	3	4	8	13	15	1	0	1	0
15	Lesser	Erik	GER	19	27	24.3	13.8	0	2	0	2	2	5	10	13	16	3	0	0	0
16	Garanichev	Evgeniy	RUS	23	25	24.6	14.7	0	1	2	3	4	7	9	15	18	5	0	0	0
17	Beatrix	Jean Guillaume	FRA	25	13	17.8	18.8	0	1	1	2	3	9	16	20	24	1	0	0	0
18	Lindstroem	Fredrik	SWE	24	18	18.9	18.6	0	1	0	1	1	4	17	20	23	1	0	0	0
19	Bailey	Lowell	USA	23	17	19.5	18.7	0	1	0	1	1	3	15	20	23	0	0	0	0
20	Peiffer	Arnd	GER	24	7	17.5	23.2	0	0	3	3	5	8	17	19	23	1	0	0	0
21	Ustyugov	Evgeny	RUS	21	19	19.0	20.8	0	0	2	2	5	7	14	17	19	2	0	0	0
22	Boe	Tarjei	NOR	14	28	21.9	17.7	0	0	2	2	3	4	5	10	14	0	0	0	0
23	Bergman	Carl Johan	SWE	17	34	28.3	12.2	0	0	1	1	3	3	5	8	13	4	0	0	0
24	Burke	Tim	USA	23	24	27.7	14.2	0	0	1	1	1	4	10	15	17	6	0	0	0
25	Soukup	Jaroslav	CZE	24	30	28.6	10.6	0	0	1	1	1	4	9	15	17	7	0	0	0
26	Mesotitsch	Daniel	AUT	20	33	32.0	11.7	0	0	1	1	1	3	5	8	15	5	0	0	0
27	L'Abee-Lund	Henrik	NOR	13	42	29.8	11.8	0	0	1	1	1	2	3	5	11	2	0	0	0
28	Malyshko	Dmitry	RUS	22	11	17.8	22.3	0	0	0	0	4	8	15	19	20	2	0	0	0
29	Rastorgujevs	Andrejs	LAT	24	16	19.7	19.0	0	0	0	0	2	9	15	19	22	2	0	0	0
30	Le Guellec	Jean-Philippe	CAN	12	51	29.5	8.3	0	0	0	0	2	3	4	5	9	3	0	0	0
31	Boehm	Daniel	GER	18	23	20.0	17.9	0	0	0	0	1	4	9	16	17	1	0	0	0
32	Sumann	Christoph	AUT	17	29	21.2	15.6	0	0	0	0	1	3	8	15	16	1	0	0	0
33	Fourcade	Simon	FRA	17	38	29.6	10.9	0	0	0	0	1	3	7	8	11	4	0	2	0
34	Desthieux	Simon	FRA	24	20	24.8	16.5	0	0	0	0	1	2	10	18	21	3	0	0	0
35	Bauer	Klemen	SLO	20	32	32.0	11.8	0	0	0	0	1	2	6	12	13	7	0	0	0
36	Weger	Benjamin	SUI	20	37	38.3	10.3	0	0	0	0	1	2	5	7	10	10	0	0	0
37	Birkeland	Lars Helge	NOR	7	47	27.6	15.5	0	0	0	0	1	2	3	4	5	2	0	0	0
38	Birnbacher	Andreas	GER	12	40	25.5	13.5	0	0	0	0	1	1	4	8	10	2	0	0	0
39	Slesingr	Michal	CZE	8	46	29.8	12.5	0	0	0	0	1	1	3	5	6	2	0	0	0
40	Pryma	Artem	UKR	19	53	48.9	4.2	0	0	0	0	1	1	1	2	7	12	0	0	0
41	Semenov	Sergii	UKR	23	22	24.4	15.7	0	0	0	0	0	3	11	16	20	3	0	0	0
42	Smith	Nathan	CAN	21	31	25.6	12.2	0	0	0	0	0	3	8	13	16	4	0	1	0
43	Green	Brendan	CAN	16	41	26.0	10.8	0	0	0	0	0	2	5	11	13	3	0	0	0
44	Boeuf	Alexis	FRA	13	39	32.6	14.7	0	0	0	0	0	2	4	9	10	2	0	1	0
45	Anev	Krasimir	BUL	18	43	36.8	8.7	0	0	0	0	0	2	4	6	10	8	0	0	0
46	Doll	Benedikt	GER	7	50	28.7	14.9	0	0	0	0	0	2	2	4	5	2	0	0	0
47	Stephan	Christoph	GER	13	36	30.2	13.9	0	0	0	0	0	1	6	8	9	4	0	0	0
48	De Lorenzi	Christian	ITA	14	55	41.4	5.5	0	0	0	0	0	1	2	4	4	9	0	1	0
49	Pidruchnyi	Dmytro	UKR	14	48	38.8	8.3	0	0	0	0	0	1	1	6	7	7	0	0	0
50	Koiv	Kauri	EST	12	61	50.4	4.5	0	0	0	0	0	1	1	2	2	9	0	1	0
51	Pinter	Friedrich	AUT	16	35	33.9	13.4	0	0	0	0	0	0	5	9	12	4	0	0	0
52	Graf	Florian	GER	13	44	33.0	11.0	0	0	0	0	0	0	4	6	11	2	0	0	0
53	Windisch	Dominik	ITA	19	45	36.8	7.1	0	0	0	0	0	0	2	11	12	7	0	0	0
54	Kazar	Matej	SVK	17	64	40.6	2.8	0	0	0	0	0	0	2	5	10	7	0	0	0
55	Fillon Maillet	Quentin	FRA	15	49	38.5	7.1	0	0	0	0	0	0	2	4	9	5	0	1	0
56	Christiansen	Vetle Sjaastad	NOR	10	54	38.1	7.2	0	0	0	0	0	0	2	3	5	5	0	0	0
57	Komatz	David	AUT	6	56	38.7	11.5	0	0	0	0	0	0	2	3	3	3	0	0	0
58	Lapshin	Timofei	RUS	5	59	44.6	11.0	0	0	0	0	0	0	2	2	2	3	0	0	0
59	Arwidson	Tobias	SWE	11	57	37.2	5.2	0	0	0	0	0	0	1	4	7	4	0	0	0
60	Deryzemlya	Andriy	UKR	17	52	37.8	4.6	0	0	0	0	0	0	1	3	11	6	0	0	0
61	Bjoentegaard	Erlend	NOR	7	63	41.0	7.6	0	0	0	0	0	0	1	3	5	2	0	0	0
62	Savitskiy	Yan	KAZ	12	77	46.3	2.3	0	0	0	0	0	0	1	3	4	8	0	0	0
63	Iliev	Vladimir	BUL	19	66	50.4	2.4	0	0	0	0	0	0	1	2	6	13	0	0	0
64	Eberhard	Julian	AUT	11	65	44.5	4.3	0	0	0	0	0	0	1	1	5	6	0	0	0
65	Jonsson	Magnus	SWE	5	71	51.0	6.8	0	0	0	0	0	0	1	1	2	3	0	0	0
66	Jouty	Baptiste	FRA	4	76	55.8	7.0	0	0	0	0	0	0	1	1	1	3	0	0	0
67	Kaukenas	Tomas	LTU	15	58	44.8	4.1	0	0	0	0	0	0	0	4	7	8	0	0	0
68	Chepelin	Vladimir	BLR	19	62	45.3	2.8	0	0	0	0	0	0	0	3	9	9	0	1	0
69	Abramenko	Evgeny	BLR	15	60	49.1	3.7	0	0	0	0	0	0	0	3	4	11	0	0	0
70	Hurajt	Pavol	SVK	11	69	45.3	3.1	0	0	0	0	0	0	0	3	4	7	0	0	0
71	Tcherezov	Ivan	RUS	4	67	31.5	11.0	0	0	0	0	0	0	0	3	3	1	0	0	0
72	Os	Alexander	NOR	4	68	35.8	9.8	0	0	0	0	0	0	0	2	3	1	0	0	0
73	Pantov	Anton	KAZ	10	89	57.4	1.2	0	0	0	0	0	0	0	2	3	7	0	0	0
74	Kauppinen	Jarkko	FIN	13	73	59.8	2.4	0	0	0	0	0	0	0	2	2	10	0	1	0
75	Slepov	Alexey	RUS	4	70	32.3	8.8	0	0	0	0	0	0	0	1	4	0	0	0	0
76	Perras	Scott	CAN	9	74	50.6	3.4	0	0	0	0	0	0	0	1	4	5	0	0	0
77	Eberhard	Tobias	AUT	10	75	49.4	2.6	0	0	0	0	0	0	0	1	4	6	0	0	0
78	Nordgren	Leif	USA	16	72	51.6	1.8	0	0	0	0	0	0	0	1	3	13	0	0	0
79	Krupcik	Tomas	CZE	10	78	52.8	2.3	0	0	0	0	0	0	0	1	3	7	0	0	0
80	Darozhka	Aliaksandr	BLR	10	84	55.4	1.7	0	0	0	0	0	0	0	1	2	8	0	0	0
81	Wiestner	Serafin	SUI	8	87	49.8	1.5	0	0	0	0	0	0	0	1	2	6	0	0	0
82	Maric	Janez	SLO	13	81	58.2	1.5	0	0	0	0	0	0	0	1	1	12	0	0	0
83	Krcmar	Michal	CZE	15	82	54.3	1.2	0	0	0	0	0	0	0	1	1	14	0	0	0
84	Makoveev	Andrei	RUS	2	83	36.0	9.0	0	0	0	0	0	0	0	1	1	1	0	0	0
85	Hiidensalo	Olli	FIN	9	88	60.7	1.2	0	0	0	0	0	0	0	1	1	8	0	0	0
86	Tobreluts	Indrek	EST	9		58.7	0.0	0	0	0	0	0	0	0	1	1	8	0	0	0
87	Puchianu	Cornel	ROU	15		66.6	0.0	0	0	0	0	0	0	0	1	1	14	0	0	0
88	Windisch	Markus	ITA	12	80	50.2	1.8	0	0	0	0	0	0	0	0	5	7	0	0	0
89	Hasilla	Tomas	SVK	16	79	47.5	1.4	0	0	0	0	0	0	0	0	4	12	0	0	0
90	Steptsenko	Danil	EST	10	86	57.1	1.5	0	0	0	0	0	0	0	0	3	7	0	0	0
91	Hallenbarter	Simon	SUI	8	91	58.6	1.3	0	0	0	0	0	0	0	0	3	5	0	0	0
92	Petrovic	Milanko	SRB	10	85	54.3	1.7	0	0	0	0	0	0	0	0	2	8	0	0	0
93	Novikov	Sergey	BLR	14	90	54.1	0.7	0	0	0	0	0	0	0	0	2	12	0	0	0
94	Kilchytskyy	Vitaliy	UKR	2	93	37.0	4.0	0	0	0	0	0	0	0	0	2	0	0	0	0
95	Tsvetkov	Maxim	RUS	1	92	32.0	9.0	0	0	0	0	0	0	0	0	1	0	0	0	0
96	Gow	Scott	CAN	5	94	46.0	1.4	0	0	0	0	0	0	0	0	1	4	0	0	0
97	Martinelli	Christian	ITA	3	95	51.3	2.3	0	0	0	0	0	0	0	0	1	2	0	0	0
98	Dolder	Mario	SUI	7	96	60.3	1.0	0	0	0	0	0	0	0	0	1	6	0	0	0
99	Eng	Martin	NOR	2	97	43.5	3.5	0	0	0	0	0	0	0	0	1	1	0	0	0
100	Boeckli	Claudio	SUI	15	98	54.5	0.4	0	0	0	0	0	0	0	0	1	14	0	0	0
101	Kletcherov	Michail	BUL	13	99	67.8	0.5	0	0	0	0	0	0	0	0	1	12	0	0	0
102	Grossegger	Sven	AUT	2	100	43.0	2.5	0	0	0	0	0	0	0	0	1	1	0	0	0
103	Lessing	Roland	EST	12	101	59.6	0.1	0	0	0	0	0	0	0	0	1	11	0	0	0
104	Davies	Macx	CAN	3	102	54.3	0.3	0	0	0	0	0	0	0	0	1	2	0	0	0
105	Piksons	Edgars	LAT	7	103	68.8	0.1	0	0	0	0	0	0	0	0	1	4	0	2	0
106	Kuehn	Johannes	GER	2		45.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
107	Guigonnat	Antonin	FRA	2		46.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
108	Godbout	Claude	CAN	2		51.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
109	Hallstroem	Simon	SWE	2		52.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Eriksson	Christofer	SWE	7		53.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
111	Janov	Vit	CZE	8		54.9	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
112	Kristejn	Lukas	CZE	7		55.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
113	Hakala	Matti	FIN	5		55.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
114	Joller	Ivan	SUI	10		57.4	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
115	Currier	Russell	USA	5		57.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
116	Ermits	Kalev	EST	5		60.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
117	Toivanen	Ahti	FIN	11		60.4	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
118	Armgren	Ted	SWE	4		60.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
119	Liadov	Yuryi	BLR	13		61.8	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
120	Matiasko	Miroslav	SVK	7		63.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
121	Otcenas	Martin	SVK	13		63.8	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
122	Isa	Hidenori	JPN	8		67.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
123	Oblak	Lenart	SLO	4		68.3	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
124	Trifonov	Alexandr	KAZ	4		68.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
125	Simocko	Dusan	SVK	2		69.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
126	Almoukov	Alexei	AUS	9		69.6	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
127	Tkalenko	Ruslan	UKR	1		70.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
128	Bilanenko	Olexander	UKR	3		70.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
129	Jackson	Lee-Steve	GBR	13		70.7	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
130	Partalov	Dimitar	BUL	1		71.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
131	Taschler	Daniel	ITA	3		71.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
132	Rastic	Damir	SRB	5		71.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
133	Kocevar	Simon	SLO	3		71.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
134	Plywaczyk	Krzysztof	POL	9		72.0	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
135	Simola	Ville	FIN	2		73.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
136	Zlatev	Ivan	BUL	3		73.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
137	Dombrovski	Karol	LTU	9		73.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
138	Zahkna	Rene	EST	2		74.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Naumik	Sergey	KAZ	5		74.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
140	Szczurek	Lukasz	POL	8		75.0	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
141	Bedard	Marc Andre	CAN	1		76.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
142	Gerdzhikov	Dimitar	BUL	5		77.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
143	Nagai	Junji	JPN	4		77.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
144	Teela	Jeremy	USA	4		77.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
145	Alenishko	Vladimir	BLR	2		78.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
146	Dokl	Peter	SLO	10		79.0	0.0	0	0	0	0	0	0	0	0	0	9	0	1	0
147	Kenanov	Miroslav	BUL	5		79.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
148	Lobo Escolar	Victor	ESP	6		79.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
149	Gavrila	Stefan	ROU	7		79.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
150	Cuenot	Gaspard	SUI	3		80.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
151	Porfiryanu	Viktor	KAZ	3		80.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
152	Talihaerm	Johan	EST	2		80.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
153	Sloof	Lucien	NED	2		81.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
154	Kim	Yonggyu	KOR	1		81.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
155	Li	Xuezhi	CHN	4		82.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
156	Gombos	Karoly	HUN	2		82.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
157	Sinapov	Anton	BUL	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
158	Laponder	Marcel	GBR	6		83.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
159	Cheng	Fangming	CHN	2		84.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
160	Ren	Long	CHN	7		84.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
161	Rusinov	Dmytro	UKR	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
162	Lepel	Rafal	POL	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
163	Treier	Jan	EST	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
164	Puzulis	Rolands	LAT	9		85.4	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
165	Slonina	Lukasz	POL	1		86.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
166	Suslavicius	Rokas	LTU	1		87.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
167	Janik	Mateusz	POL	3		87.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
168	Femling	Peppe	SWE	2		87.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
169	Remmelg	Martin	EST	1		88.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
170	Penar	Rafal	POL	3		88.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
171	Sloof	Joel	NED	9		88.1	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
172	Tachizaki	Mikito	JPN	2		88.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
173	Doherty	Sean	USA	3		88.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
174	Tyshchenko	Artem	UKR	1		89.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
175	Guzik	Grzegorz	POL	3		89.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
176	Lee	Inbok	KOR	6		89.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
177	Faur	Remus	ROU	3		89.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
178	Gerbacea	Roland	ROU	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
179	Dutto	Pietro	ITA	2		91.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
180	Kane	Kevin	GBR	5		91.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
181	Keneshev	Dias	KAZ	5		91.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
182	Chorbadzhiev	Vasil	BUL	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
183	Jun	Jeuk	KOR	2		94.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
184	Damjanovski	Darko	MKD	6		94.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
185	Hrkalovic	Emir	SRB	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
186	Bogetveit	Haavard Gutuboe	NOR	1		97.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
187	Praulitis	Toms	LAT	3		97.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
188	Dixon	Scott	GBR	1		98.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
189	Patrijuks	Aleksandrs	LAT	2		98.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
190	Montello	Giuseppe	ITA	1		101.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
