No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
1	Fillon Maillet	Quentin	FRA	26	1	5.3	39.0	10	5	1	16	18	23	25	25	26	0	0	0	0
2	Boe	Johannes Thingnes	NOR	17	13	9.6	25.9	3	1	2	6	10	12	14	17	17	0	0	0	0
3	Laegreid	Sturla Holm	NOR	23	2	9.5	30.7	2	2	3	7	10	17	19	22	23	0	0	0	0
4	Samuelsson	Sebastian	SWE	24	3	10.8	29.9	2	2	2	6	9	14	21	23	24	0	0	0	0
5	Christiansen	Vetle Sjaastad	NOR	24	4	10.7	29.5	2	1	2	5	10	13	22	23	24	0	0	0	0
6	Jacquelin	Emilien	FRA	25	5	15.4	28.2	1	3	2	6	8	16	19	21	23	2	0	0	0
7	Doll	Benedikt	GER	25	8	17.2	22.3	1	1	1	3	4	9	17	20	24	1	0	0	0
8	Lesser	Erik	GER	20	10	18.6	25.5	1	1	0	2	5	10	13	16	17	3	0	0	0
9	Loginov	Alexandr	RUS	18	17	17.2	22.9	1	1	0	2	4	7	13	14	17	1	0	0	0
10	Bakken	Sivert Guttorm	NOR	20	9	16.2	27.6	1	0	1	2	4	9	13	18	19	1	0	0	0
11	Kuehn	Johannes	GER	21	11	17.0	23.0	1	0	1	2	3	6	13	19	20	1	0	0	0
12	Babikov	Anton	RUS	5	35	19.6	32.0	1	0	0	1	1	4	4	4	4	1	0	0	0
13	Boe	Tarjei	NOR	22	6	9.8	27.3	0	3	3	6	8	13	20	22	22	0	0	0	0
14	Latypov	Eduard	RUS	14	26	10.0	24.9	0	2	1	3	4	6	13	14	14	0	0	0	0
15	Ponsiluoma	Martin	SWE	23	22	23.7	16.6	0	2	0	2	2	5	14	19	19	4	0	0	0
16	Smolski	Anton	BLR	19	19	16.0	21.3	0	1	3	4	5	8	15	16	17	2	0	0	0
17	Andersen	Filip Fjeld	NOR	18	21	20.7	22.4	0	1	1	2	2	6	11	14	16	2	0	0	0
18	Desthieux	Simon	FRA	26	7	15.2	23.2	0	0	1	1	4	9	20	25	25	1	0	0	0
19	Hofer	Lukas	ITA	24	20	21.8	16.8	0	0	1	1	2	6	13	19	21	3	0	0	0
20	Khalili	Said Karimulla	RUS	15	30	26.6	14.8	0	0	1	1	1	2	5	9	13	2	0	0	0
21	Rees	Roman	GER	25	16	20.4	17.2	0	0	0	0	2	6	15	21	23	2	0	0	0
22	Seppala	Tero	FIN	25	12	19.2	18.2	0	0	0	0	2	5	14	21	25	0	0	0	0
23	Strolia	Vytautas	LTU	23	25	25.6	15.3	0	0	0	0	2	4	9	14	21	2	0	0	0
24	Guigonnat	Antonin	FRA	21	23	26.6	18.0	0	0	0	0	2	3	9	14	18	3	0	0	0
25	Tsvetkov	Maksim	RUS	8	55	17.4	9.0	0	0	0	0	2	3	6	7	7	1	0	0	0
26	Gow	Scott	CAN	16	51	39.6	5.4	0	0	0	0	2	2	3	6	10	6	0	0	0
27	Nawrath	Philipp	GER	23	18	23.6	17.8	0	0	0	0	1	5	12	17	19	4	0	0	0
28	Leitner	Felix	AUT	23	29	25.4	13.1	0	0	0	0	1	3	10	15	19	4	0	0	0
29	Krcmar	Michal	CZE	25	28	28.0	13.3	0	0	0	0	1	2	8	16	20	5	0	0	0
30	Windisch	Dominik	ITA	18	56	39.4	4.5	0	0	0	0	1	1	3	7	9	9	0	0	0
31	Claude	Fabien	FRA	24	14	19.3	18.1	0	0	0	0	0	5	14	20	24	0	0	0	0
32	Eder	Simon	AUT	25	15	21.2	16.6	0	0	0	0	0	4	16	20	24	1	0	0	0
33	Weger	Benjamin	SUI	18	27	21.7	17.8	0	0	0	0	0	4	9	15	16	2	0	0	0
34	Andersen	Aleksander Fjeld	NOR	8	34	20.5	20.6	0	0	0	0	0	2	5	6	7	1	0	0	0
35	Zobel	David	GER	9	33	24.2	19.0	0	0	0	0	0	2	4	5	8	1	0	0	0
36	Pidruchnyi	Dmytro	UKR	14	37	23.9	10.6	0	0	0	0	0	1	6	10	13	1	0	0	0
37	Serokhvostov	Daniil	RUS	13	31	27.8	14.2	0	0	0	0	0	1	6	10	11	2	0	0	0
38	Claude	Florent	BEL	20	32	39.8	9.0	0	0	0	0	0	1	4	9	10	10	0	0	0
39	Gow	Christian	CAN	18	42	32.4	6.0	0	0	0	0	0	1	4	8	13	5	0	0	0
40	Fak	Jakov	SLO	12	50	36.9	7.1	0	0	0	0	0	1	3	7	8	4	0	0	0
41	Giacomel	Tommaso	ITA	19	36	39.7	8.4	0	0	0	0	0	1	2	8	9	10	0	0	0
42	Femling	Peppe	SWE	14	47	41.6	7.5	0	0	0	0	0	1	2	5	7	7	0	0	0
43	Lazouski	Dzmitry	BLR	15	45	42.8	7.5	0	0	0	0	0	1	2	4	8	7	0	0	0
44	Schommer	Paul	USA	18	41	41.9	6.3	0	0	0	0	0	1	1	5	10	8	0	0	0
45	Burkhalter	Joscha	SUI	15	59	52.4	4.7	0	0	0	0	0	1	1	5	5	9	1	0	0
46	Kobonoki	Tsukasa	JPN	20	53	43.9	4.3	0	0	0	0	0	1	1	3	8	12	0	0	0
47	Tomshin	Vasilii	RUS	6	63	32.7	9.3	0	0	0	0	0	1	1	2	5	1	0	0	0
48	Lapshin	Timofei	KOR	8	69	57.1	4.8	0	0	0	0	0	1	1	2	2	6	0	0	0
49	Perrot	Eric	FRA	14	68	46.1	3.1	0	0	0	0	0	1	1	1	3	11	0	0	0
50	Bormolini	Thomas	ITA	25	24	26.5	14.2	0	0	0	0	0	0	9	19	22	3	0	0	0
51	Bjoentegaard	Erlend	NOR	5	48	21.6	20.2	0	0	0	0	0	0	4	4	4	1	0	0	0
52	Iliev	Vladimir	BUL	18	44	44.6	6.3	0	0	0	0	0	0	3	6	9	9	0	0	0
53	Hiidensalo	Olli	FIN	16	38	42.1	7.5	0	0	0	0	0	0	3	6	8	8	0	0	0
54	Pryma	Artem	UKR	10	70	38.5	3.9	0	0	0	0	0	0	3	5	6	4	0	0	0
55	Stalder	Sebastian	SUI	16	40	45.9	6.6	0	0	0	0	0	0	2	7	10	6	0	0	0
56	Povarnitsyn	Alexander	RUS	12	43	31.7	9.5	0	0	0	0	0	0	2	4	9	2	0	1	0
57	Nelin	Jesper	SWE	17	54	42.1	5.1	0	0	0	0	0	0	2	3	8	9	0	0	0
58	Tsymbal	Bogdan	UKR	11	60	52.2	5.8	0	0	0	0	0	0	2	3	3	8	0	0	0
59	Dudchenko	Anton	UKR	14	39	34.1	9.0	0	0	0	0	0	0	1	9	9	5	0	0	0
60	Burnotte	Jules	CAN	20	71	49.0	2.1	0	0	0	0	0	0	1	6	9	11	0	0	0
61	Horn	Philipp	GER	10	46	33.7	8.8	0	0	0	0	0	0	1	6	8	2	0	0	0
62	Cheng	Fangming	CHN	13	73	49.5	3.1	0	0	0	0	0	0	1	4	5	8	0	0	0
63	Doherty	Sean	USA	21	57	46.4	3.7	0	0	0	0	0	0	1	3	7	14	0	0	0
64	Stvrtecky	Jakub	CZE	18	58	46.8	4.3	0	0	0	0	0	0	1	3	6	12	0	0	0
65	Wright	Campbell	NZL	13	64	55.8	4.2	0	0	0	0	0	0	1	3	6	7	0	0	0
66	Hartweg	Niklas	SUI	11	74	50.6	3.6	0	0	0	0	0	0	1	2	4	7	0	0	0
67	Strelow	Justus	GER	3	67	27.7	15.7	0	0	0	0	0	0	1	2	2	1	0	0	0
68	Zahkna	Rene	EST	15	72	55.6	2.7	0	0	0	0	0	0	1	2	2	13	0	0	0
69	Claude	Emilien	FRA	2	75	23.5	17.5	0	0	0	0	0	0	1	2	2	0	0	0	0
70	Uldal	Martin	NOR	2	75	23.5	17.5	0	0	0	0	0	0	1	2	2	0	0	0	0
71	Yaliotnau	Raman	BLR	10	79	54.9	3.2	0	0	0	0	0	0	1	1	4	5	0	1	0
72	Ermits	Kalev	EST	14	81	66.3	1.6	0	0	0	0	0	0	1	1	1	13	0	0	0
73	Brown	Jake	USA	19	49	37.9	5.3	0	0	0	0	0	0	0	5	13	6	0	0	0
74	Vaclavik	Adam	CZE	18	52	51.6	4.9	0	0	0	0	0	0	0	5	8	10	0	0	0
75	Komatz	David	AUT	18	61	51.5	3.5	0	0	0	0	0	0	0	4	6	12	0	0	0
76	Aspenes	Sverre Dahlen	NOR	6	62	32.7	10.2	0	0	0	0	0	0	0	4	5	1	0	0	0
77	Dale	Johannes	NOR	6	65	32.0	9.0	0	0	0	0	0	0	0	3	6	0	0	0	0
78	Varabei	Maksim	BLR	12	66	51.9	4.2	0	0	0	0	0	0	0	2	5	7	0	0	0
79	Labastau	Mikita	BLR	11	78	47.7	3.0	0	0	0	0	0	0	0	2	3	8	0	0	0
80	Fratzscher	Lucas	GER	5	77	40.4	6.8	0	0	0	0	0	0	0	2	2	3	0	0	0
81	Runnalls	Adam	CAN	11	85	52.0	1.0	0	0	0	0	0	0	0	1	5	6	0	0	0
82	Karlik	Mikulas	CZE	15	100	61.7	0.1	0	0	0	0	0	0	0	1	3	12	0	0	0
83	Jaeger	Martin	SUI	8	82	48.1	2.6	0	0	0	0	0	0	0	1	2	6	0	0	0
84	Guzik	Grzegorz	POL	14	83	72.1	0.9	0	0	0	0	0	0	0	1	1	13	0	0	0
85	Eliseev	Matvei	RUS	2	87	54.0	5.5	0	0	0	0	0	0	0	1	1	1	0	0	0
86	Magazeev	Pavel	MDA	11		69.9	0.0	0	0	0	0	0	0	0	1	1	10	0	0	0
87	Kireyev	Vladislav	KAZ	7		75.6	0.0	0	0	0	0	0	0	0	1	1	6	0	0	0
88	Dovzan	Miha	SLO	15	80	49.7	1.7	0	0	0	0	0	0	0	0	6	9	0	0	0
89	Bionaz	Didier	ITA	14	84	56.6	0.9	0	0	0	0	0	0	0	0	3	11	0	0	0
90	Stefansson	Malte	SWE	14	88	58.1	0.7	0	0	0	0	0	0	0	0	3	11	0	0	0
91	Bauer	Klemen	SLO	14	86	57.3	0.9	0	0	0	0	0	0	0	0	2	12	0	0	0
92	Langer	Thierry	BEL	14	89	53.8	0.8	0	0	0	0	0	0	0	0	2	11	1	0	0
93	Buta	George	ROU	9	90	57.9	1.2	0	0	0	0	0	0	0	0	2	7	0	0	0
94	Crnkovic	Kresimir	CRO	6	91	71.3	1.4	0	0	0	0	0	0	0	0	2	4	0	0	0
95	Ranta	Jaakko	FIN	6	94	65.5	1.0	0	0	0	0	0	0	0	0	2	4	0	0	0
96	Yan	Xingyuan	CHN	10		68.6	0.0	0	0	0	0	0	0	0	0	2	8	0	0	0
97	Bocharnikov	Sergey	BLR	7	92	51.3	1.1	0	0	0	0	0	0	0	0	1	6	0	0	0
98	Trsan	Rok	SLO	12	93	59.8	0.6	0	0	0	0	0	0	0	0	1	11	0	0	0
99	Dyussenov	Asset	KAZ	3	95	55.3	1.7	0	0	0	0	0	0	0	0	1	2	0	0	0
100	Mukhin	Alexandr	KAZ	15	96	66.6	0.3	0	0	0	0	0	0	0	0	1	14	0	0	0
101	Brandt	Oskar	SWE	13	97	66.4	0.3	0	0	0	0	0	0	0	0	1	12	0	0	0
102	Sima	Michal	SVK	15	98	68.8	0.3	0	0	0	0	0	0	0	0	1	14	0	0	0
103	Jakob	Patrick	AUT	8	99	75.9	0.5	0	0	0	0	0	0	0	0	1	7	0	0	0
104	Planko	Lovro	SLO	13	101	58.0	0.2	0	0	0	0	0	0	0	0	1	12	0	0	0
105	Nordgren	Leif	USA	9	102	76.8	0.2	0	0	0	0	0	0	0	0	1	8	0	0	0
106	Todev	Blagoy	BUL	12	103	64.8	0.1	0	0	0	0	0	0	0	0	1	11	0	0	0
107	Harjula	Tuomas	FIN	7	104	79.6	0.1	0	0	0	0	0	0	0	0	1	6	0	0	0
108	Invenius	Otto	FIN	2		51.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
109	Birkentals	Renars	LAT	2		52.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Bogetveit	Haavard Gutuboe	NOR	2		54.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
111	Finello	Jeremy	SUI	1		57.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
112	Tyshchenko	Artem	UKR	6		57.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
113	Lemmerer	Harald	AUT	7		58.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
