"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"France","1986","Total","February","Data tabulated by year of occurrence","Final figure, complete","1987","58689",""
"France","1986","Total","March","Data tabulated by year of occurrence","Final figure, complete","1987","65629",""
"France","1986","Total","April","Data tabulated by year of occurrence","Final figure, complete","1987","65781",""
"France","1986","Total","May","Data tabulated by year of occurrence","Final figure, complete","1987","70208",""
"France","1986","Total","June","Data tabulated by year of occurrence","Final figure, complete","1987","66807",""
"France","1986","Total","July","Data tabulated by year of occurrence","Final figure, complete","1987","67734",""
"France","1986","Total","August","Data tabulated by year of occurrence","Final figure, complete","1987","65760",""
"France","1986","Total","September","Data tabulated by year of occurrence","Final figure, complete","1987","64206",""
"France","1986","Total","October","Data tabulated by year of occurrence","Final figure, complete","1987","65099",""
"France","1986","Total","November","Data tabulated by year of occurrence","Final figure, complete","1987","60307",""
"France","1986","Total","December","Data tabulated by year of occurrence","Final figure, complete","1987","64328",""
"France","1985","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1986","768431",""
"France","1985","Total","January","Data tabulated by year of occurrence","Final figure, complete","1986","63003",""
"France","1985","Total","February","Data tabulated by year of occurrence","Final figure, complete","1986","56278",""
"France","1985","Total","March","Data tabulated by year of occurrence","Final figure, complete","1986","64260",""
"France","1985","Total","April","Data tabulated by year of occurrence","Final figure, complete","1986","64679",""
"France","1985","Total","May","Data tabulated by year of occurrence","Final figure, complete","1986","70206",""
"France","1985","Total","June","Data tabulated by year of occurrence","Final figure, complete","1986","65603",""
"France","1985","Total","July","Data tabulated by year of occurrence","Final figure, complete","1986","69242",""
"France","1985","Total","August","Data tabulated by year of occurrence","Final figure, complete","1986","63905",""
"France","1985","Total","September","Data tabulated by year of occurrence","Final figure, complete","1986","62793",""
"France","1985","Total","October","Data tabulated by year of occurrence","Final figure, complete","1986","64195",""
"France","1985","Total","November","Data tabulated by year of occurrence","Final figure, complete","1986","60909",""
"France","1985","Total","December","Data tabulated by year of occurrence","Final figure, complete","1986","63358",""
"France","1984","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1985","759939",""
"France","1984","Total","January","Data tabulated by year of occurrence","Final figure, complete","1985","60189",""
"France","1984","Total","February","Data tabulated by year of occurrence","Final figure, complete","1985","58353",""
"France","1984","Total","March","Data tabulated by year of occurrence","Final figure, complete","1985","63252",""
"France","1984","Total","April","Data tabulated by year of occurrence","Final figure, complete","1985","61144",""
"France","1984","Total","May","Data tabulated by year of occurrence","Final figure, complete","1985","66841",""
"France","1984","Total","June","Data tabulated by year of occurrence","Final figure, complete","1985","65570",""
"France","1984","Total","July","Data tabulated by year of occurrence","Final figure, complete","1985","68678",""
"France","1984","Total","August","Data tabulated by year of occurrence","Final figure, complete","1985","64674",""
"France","1984","Total","September","Data tabulated by year of occurrence","Final figure, complete","1985","62899",""
"France","1984","Total","October","Data tabulated by year of occurrence","Final figure, complete","1985","64887",""
"France","1984","Total","November","Data tabulated by year of occurrence","Final figure, complete","1985","61239",""
"France","1984","Total","December","Data tabulated by year of occurrence","Final figure, complete","1985","62213",""
"France","1983","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1985","748525",""
"France","1983","Total","January","Data tabulated by year of occurrence","Final figure, complete","1985","61042",""
"France","1983","Total","February","Data tabulated by year of occurrence","Final figure, complete","1985","57134",""
"France","1983","Total","March","Data tabulated by year of occurrence","Final figure, complete","1985","62166",""
"France","1983","Total","April","Data tabulated by year of occurrence","Final figure, complete","1985","62754",""
"France","1983","Total","May","Data tabulated by year of occurrence","Final figure, complete","1985","68829",""
"France","1983","Total","June","Data tabulated by year of occurrence","Final figure, complete","1985","66146",""
"France","1983","Total","July","Data tabulated by year of occurrence","Final figure, complete","1985","68091",""
"France","1983","Total","August","Data tabulated by year of occurrence","Final figure, complete","1985","63518",""
"France","1983","Total","September","Data tabulated by year of occurrence","Final figure, complete","1985","61396",""
"France","1983","Total","October","Data tabulated by year of occurrence","Final figure, complete","1985","60295",""
"France","1983","Total","November","Data tabulated by year of occurrence","Final figure, complete","1985","57089",""
"France","1983","Total","December","Data tabulated by year of occurrence","Final figure, complete","1985","60065",""
"France","1982","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1984","797223",""
"France","1982","Total","January","Data tabulated by year of occurrence","Final figure, complete","1984","64717",""
"France","1982","Total","February","Data tabulated by year of occurrence","Final figure, complete","1984","60701",""
"France","1982","Total","March","Data tabulated by year of occurrence","Final figure, complete","1984","69193",""
"France","1982","Total","April","Data tabulated by year of occurrence","Final figure, complete","1984","69541",""
"France","1982","Total","May","Data tabulated by year of occurrence","Final figure, complete","1984","72406",""
"France","1982","Total","June","Data tabulated by year of occurrence","Final figure, complete","1984","68944",""
"France","1982","Total","July","Data tabulated by year of occurrence","Final figure, complete","1984","70847",""
"France","1982","Total","August","Data tabulated by year of occurrence","Final figure, complete","1984","67083",""
"France","1982","Total","September","Data tabulated by year of occurrence","Final figure, complete","1984","65181",""
"France","1982","Total","October","Data tabulated by year of occurrence","Final figure, complete","1984","64998",""
"France","1982","Total","November","Data tabulated by year of occurrence","Final figure, complete","1984","61178",""
"France","1982","Total","December","Data tabulated by year of occurrence","Final figure, complete","1984","62434",""
"France","1981","Total","Total","Data tabulated by year of occurrence","Provisional figure","1991","805680",""
"France","1981","Total","January","Data tabulated by year of occurrence","Provisional figure","1991","64700",""
"France","1981","Total","February","Data tabulated by year of occurrence","Provisional figure","1991","60530",""
"France","1981","Total","March","Data tabulated by year of occurrence","Provisional figure","1991","68630",""
"France","1981","Total","April","Data tabulated by year of occurrence","Provisional figure","1991","70480",""
"France","1981","Total","May","Data tabulated by year of occurrence","Provisional figure","1991","72620",""
"France","1981","Total","June","Data tabulated by year of occurrence","Provisional figure","1991","69720",""
"France","1981","Total","July","Data tabulated by year of occurrence","Provisional figure","1991","71950",""
"France","1981","Total","August","Data tabulated by year of occurrence","Provisional figure","1991","68310",""
"France","1981","Total","September","Data tabulated by year of occurrence","Provisional figure","1991","65400",""
"France","1981","Total","October","Data tabulated by year of occurrence","Provisional figure","1991","65200",""
"France","1981","Total","November","Data tabulated by year of occurrence","Provisional figure","1991","62170",""
"France","1981","Total","December","Data tabulated by year of occurrence","Provisional figure","1991","65970",""
"France","1980","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1991","800376",""
"France","1980","Total","January","Data tabulated by year of occurrence","Final figure, complete","1991","63538",""
"France","1980","Total","February","Data tabulated by year of occurrence","Final figure, complete","1991","60354",""
"France","1980","Total","March","Data tabulated by year of occurrence","Final figure, complete","1991","67017",""
"France","1980","Total","April","Data tabulated by year of occurrence","Final figure, complete","1991","68442",""
"France","1980","Total","May","Data tabulated by year of occurrence","Final figure, complete","1991","73984",""
"France","1980","Total","June","Data tabulated by year of occurrence","Final figure, complete","1991","67896",""
"France","1980","Total","July","Data tabulated by year of occurrence","Final figure, complete","1991","71028",""
"France","1980","Total","August","Data tabulated by year of occurrence","Final figure, complete","1991","67362",""
"France","1980","Total","September","Data tabulated by year of occurrence","Final figure, complete","1991","65719",""
"France","1980","Total","October","Data tabulated by year of occurrence","Final figure, complete","1991","67243",""
"France","1980","Total","November","Data tabulated by year of occurrence","Final figure, complete","1991","62887",""
"France","1980","Total","December","Data tabulated by year of occurrence","Final figure, complete","1991","64906",""
"France","1979","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","757354",""
"France","1979","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","59981",""
"France","1979","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","55932",""
"France","1979","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","63479",""
"France","1979","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","66351",""
"France","1979","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","70959",""
"France","1979","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","65426",""
"France","1979","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","66988",""
"France","1979","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","62044",""
"France","1979","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","60918",""
"France","1979","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","63552",""
"France","1979","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","59927",""
"France","1979","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","61797",""
"France","1978","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","737062",""
"France","1978","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","59369",""
"France","1978","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","56160",""
"France","1978","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","63729",""
"France","1978","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","65767",""
"France","1978","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","70391",""
"France","1978","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","64352",""
"France","1978","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","64236",""
"France","1978","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","59429",""
"France","1978","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","58383",""
"France","1978","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","59840",""
"France","1978","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","55942",""
"France","1978","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","59464",""
"France","1977","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1979","744744",""
"France","1977","Total","January","Data tabulated by year of occurrence","Final figure, complete","1979","58496",""
"France","1977","Total","February","Data tabulated by year of occurrence","Final figure, complete","1979","54481",""
"France","1977","Total","March","Data tabulated by year of occurrence","Final figure, complete","1979","62561",""
"France","1977","Total","April","Data tabulated by year of occurrence","Final figure, complete","1979","63785",""
"France","1977","Total","May","Data tabulated by year of occurrence","Final figure, complete","1979","71627",""
"France","1977","Total","June","Data tabulated by year of occurrence","Final figure, complete","1979","66698",""
"France","1977","Total","July","Data tabulated by year of occurrence","Final figure, complete","1979","66068",""
"France","1977","Total","August","Data tabulated by year of occurrence","Final figure, complete","1979","63412",""
"France","1977","Total","September","Data tabulated by year of occurrence","Final figure, complete","1979","60297",""
"France","1977","Total","October","Data tabulated by year of occurrence","Final figure, complete","1979","61441",""
"France","1977","Total","November","Data tabulated by year of occurrence","Final figure, complete","1979","56883",""
"France","1977","Total","December","Data tabulated by year of occurrence","Final figure, complete","1979","58995",""
"France","1976","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","720395",""
"France","1976","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","57743",""
"France","1976","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","55628",""
"France","1976","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","61478",""
"France","1976","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","61643",""
"France","1976","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","65457",""
"France","1976","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","63948",""
"France","1976","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","63445",""
"France","1976","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","59794",""
"France","1976","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","59507",""
"France","1976","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","58434",""
"France","1976","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","55663",""
"France","1976","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","57655",""
"France","1975","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1978","745065",""
"France","1975","Total","January","Data tabulated by year of occurrence","Final figure, complete","1978","62600",""
"France","1975","Total","February","Data tabulated by year of occurrence","Final figure, complete","1978","58062",""
"France","1975","Total","March","Data tabulated by year of occurrence","Final figure, complete","1978","65881",""
"France","1975","Total","April","Data tabulated by year of occurrence","Final figure, complete","1978","68355",""
"France","1975","Total","May","Data tabulated by year of occurrence","Final figure, complete","1978","71894",""
"France","1975","Total","June","Data tabulated by year of occurrence","Final figure, complete","1978","65199",""
"France","1975","Total","July","Data tabulated by year of occurrence","Final figure, complete","1978","66848",""
"France","1975","Total","August","Data tabulated by year of occurrence","Final figure, complete","1978","60598",""
"France","1975","Total","September","Data tabulated by year of occurrence","Final figure, complete","1978","56642",""
"France","1975","Total","October","Data tabulated by year of occurrence","Final figure, complete","1978","56394",""
"France","1975","Total","November","Data tabulated by year of occurrence","Final figure, complete","1978","54512",""
"France","1975","Total","December","Data tabulated by year of occurrence","Final figure, complete","1978","58080",""
"France","1974","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1976","799217",""
"France","1974","Total","January","Data tabulated by year of occurrence","Final figure, complete","1976","68001",""
"France","1974","Total","February","Data tabulated by year of occurrence","Final figure, complete","1976","60558",""
"France","1974","Total","March","Data tabulated by year of occurrence","Final figure, complete","1976","69191",""
"France","1974","Total","April","Data tabulated by year of occurrence","Final figure, complete","1976","69756",""
"France","1974","Total","May","Data tabulated by year of occurrence","Final figure, complete","1976","73744",""
"France","1974","Total","June","Data tabulated by year of occurrence","Final figure, complete","1976","66795",""
"France","1974","Total","July","Data tabulated by year of occurrence","Final figure, complete","1976","70093",""
"France","1974","Total","August","Data tabulated by year of occurrence","Final figure, complete","1976","67391",""
"France","1974","Total","September","Data tabulated by year of occurrence","Final figure, complete","1976","65287",""
"France","1974","Total","October","Data tabulated by year of occurrence","Final figure, complete","1976","65011",""
"France","1974","Total","November","Data tabulated by year of occurrence","Final figure, complete","1976","60423",""
"France","1974","Total","December","Data tabulated by year of occurrence","Final figure, complete","1976","62967",""
"France","1971","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1972","878647",""
"France","1971","Total","January","Data tabulated by year of occurrence","Final figure, complete","1972","73706",""
"France","1971","Total","February","Data tabulated by year of occurrence","Final figure, complete","1972","67477",""
"France","1971","Total","March","Data tabulated by year of occurrence","Final figure, complete","1972","75831",""
"France","1971","Total","April","Data tabulated by year of occurrence","Final figure, complete","1972","77298",""
"France","1971","Total","May","Data tabulated by year of occurrence","Final figure, complete","1972","80924",""
"France","1971","Total","June","Data tabulated by year of occurrence","Final figure, complete","1972","74656",""
"France","1971","Total","July","Data tabulated by year of occurrence","Final figure, complete","1972","75851",""
"France","1971","Total","August","Data tabulated by year of occurrence","Final figure, complete","1972","72070",""
"France","1971","Total","September","Data tabulated by year of occurrence","Final figure, complete","1972","71738",""
"France","1971","Total","October","Data tabulated by year of occurrence","Final figure, complete","1972","71070",""
"France","1971","Total","November","Data tabulated by year of occurrence","Final figure, complete","1972","67509",""
"France","1971","Total","December","Data tabulated by year of occurrence","Final figure, complete","1972","70517",""
"France","1970","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1972","847783",""
"France","1970","Total","January","Data tabulated by year of occurrence","Final figure, complete","1972","68912",""
"France","1970","Total","February","Data tabulated by year of occurrence","Final figure, complete","1972","63903",""
"France","1970","Total","March","Data tabulated by year of occurrence","Final figure, complete","1972","73236",""
"France","1970","Total","April","Data tabulated by year of occurrence","Final figure, complete","1972","72944",""
"France","1970","Total","May","Data tabulated by year of occurrence","Final figure, complete","1972","76779",""
"France","1970","Total","June","Data tabulated by year of occurrence","Final figure, complete","1972","72914",""
"France","1970","Total","July","Data tabulated by year of occurrence","Final figure, complete","1972","74032",""
"France","1970","Total","August","Data tabulated by year of occurrence","Final figure, complete","1972","68778",""
"France","1970","Total","September","Data tabulated by year of occurrence","Final figure, complete","1972","66011",""
"France","1970","Total","October","Data tabulated by year of occurrence","Final figure, complete","1972","67725",""
"France","1970","Total","November","Data tabulated by year of occurrence","Final figure, complete","1972","68629",""
"France","1970","Total","December","Data tabulated by year of occurrence","Final figure, complete","1972","73920",""
"France","1969","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1972","839511",""
"France","1969","Total","January","Data tabulated by year of occurrence","Final figure, complete","1972","70038",""
"France","1969","Total","February","Data tabulated by year of occurrence","Final figure, complete","1972","66166",""
"France","1969","Total","March","Data tabulated by year of occurrence","Final figure, complete","1972","74639",""
"France","1969","Total","April","Data tabulated by year of occurrence","Final figure, complete","1972","71803",""
"France","1969","Total","May","Data tabulated by year of occurrence","Final figure, complete","1972","76657",""
"France","1969","Total","June","Data tabulated by year of occurrence","Final figure, complete","1972","70640",""
"France","1969","Total","July","Data tabulated by year of occurrence","Final figure, complete","1972","72099",""
"France","1969","Total","August","Data tabulated by year of occurrence","Final figure, complete","1972","67451",""
"France","1969","Total","September","Data tabulated by year of occurrence","Final figure, complete","1972","68373",""
"France","1969","Total","October","Data tabulated by year of occurrence","Final figure, complete","1972","68560",""
"France","1969","Total","November","Data tabulated by year of occurrence","Final figure, complete","1972","64520",""
"France","1969","Total","December","Data tabulated by year of occurrence","Final figure, complete","1972","68565",""
